Time	Amplitude
 (6.264000000000000000e+04+0.000000000000000000e+00j)	 (2.237016100648314965e-01-9.354708313776372020e-02j)
 (6.265000000000000000e+04+0.000000000000000000e+00j)	 (2.314362358789633090e-01-7.232384551642528914e-02j)
 (6.266000000000000000e+04+0.000000000000000000e+00j)	 (2.371622989271930104e-01-5.047293011705591276e-02j)
 (6.267000000000000000e+04+0.000000000000000000e+00j)	 (2.408301042327402330e-01-2.818397419111956861e-02j)
 (6.268000000000000000e+04+0.000000000000000000e+00j)	 (2.424078197927251876e-01-5.650416641443766277e-03j)
 (6.269000000000000000e+04+0.000000000000000000e+00j)	 (2.418817528423072016e-01+1.693218077341292552e-02j)
 (6.270000000000000000e+04+0.000000000000000000e+00j)	 (2.392564686940470420e-01+3.936783065894655653e-02j)
 (6.271000000000000000e+04+0.000000000000000000e+00j)	 (2.345547511210955560e-01+6.146182089870640824e-02j)
 (6.272000000000000000e+04+0.000000000000000000e+00j)	 (2.278174046279287102e-01+8.302240450134748539e-02j)
 (6.273000000000000000e+04+0.000000000000000000e+00j)	 (2.191029003246265094e-01+1.038624637145430935e-01j)
 (6.274000000000000000e+04+0.000000000000000000e+00j)	 (2.084868684780580295e-01+1.238011339635401858e-01j)
 (6.275000000000000000e+04+0.000000000000000000e+00j)	 (1.960614421437154586e-01+1.426653735210465235e-01j)
 (6.276000000000000000e+04+0.000000000000000000e+00j)	 (1.819344575749344550e-01+1.602914652850100097e-01j)
 (6.277000000000000000e+04+0.000000000000000000e+00j)	 (1.662285183484131790e-01+1.765264376316494910e-01j)
 (6.278000000000000000e+04+0.000000000000000000e+00j)	 (1.490799313284888461e-01+1.912293920119260970e-01j)
 (6.279000000000000000e+04+0.000000000000000000e+00j)	 (1.306375237044085091e-01+2.042727257699046006e-01j)
 (6.280000000000000000e+04+0.000000000000000000e+00j)	 (1.110613513672463887e-01+2.155432395703853754e-01j)
 (6.281000000000000000e+04+0.000000000000000000e+00j)	 (9.052130983593156821e-02+2.249431198248391939e-01j)
 (6.282000000000000000e+04+0.000000000000000000e+00j)	 (6.919565978768971171e-02+2.323907875893973796e-01j)
 (6.283000000000000000e+04+0.000000000000000000e+00j)	 (4.726947998941447016e-02+2.378216065674734758e-01j)
 (6.284000000000000000e+04+0.000000000000000000e+00j)	 (2.493306105669257713e-02+2.411884440724243184e-01j)
 (6.285000000000000000e+04+0.000000000000000000e+00j)	 (2.380253979895595798e-03+2.424620800819275723e-01j)
 (6.286000000000000000e+04+0.000000000000000000e+00j)	 (-2.019321224928809569e-02+2.416314608337446490e-01j)
 (6.287000000000000000e+04+0.000000000000000000e+00j)	 (-4.259142931033206569e-02+2.387037947621024059e-01j)
 (6.288000000000000000e+04+0.000000000000000000e+00j)	 (-6.462000978346561786e-02+2.337044899419791211e-01j)
 (6.289000000000000000e+04+0.000000000000000000e+00j)	 (-8.608777418007508564e-02+2.266769335841372079e-01j)
 (6.290000000000000000e+04+0.000000000000000000e+00j)	 (-1.068084101329766084e-01+2.176821154945536851e-01j)
 (6.291000000000000000e+04+0.000000000000000000e+00j)	 (-1.266020893467779962e-01+2.067980987661163228e-01j)
 (6.292000000000000000e+04+0.000000000000000000e+00j)	 (-1.452970282754222631e-01+1.941193422962095849e-01j)
 (6.293000000000000000e+04+0.000000000000000000e+00j)	 (-1.627309789822453112e-01+1.797558810097572013e-01j)
 (6.294000000000000000e+04+0.000000000000000000e+00j)	 (-1.787526372435707944e-01+1.638323709024400998e-01j)
 (6.295000000000000000e+04+0.000000000000000000e+00j)	 (-1.932229556756366595e-01+1.464870071915931049e-01j)
 (6.296000000000000000e+04+0.000000000000000000e+00j)	 (-2.060163504882329133e-01+1.278703249640873452e-01j)
 (6.297000000000000000e+04+0.000000000000000000e+00j)	 (-2.170217913923570274e-01+1.081438927295346186e-01j)
 (6.298000000000000000e+04+0.000000000000000000e+00j)	 (-2.261437652023546574e-01+8.747891021772294384e-02j)
 (6.299000000000000000e+04+0.000000000000000000e+00j)	 (-2.333031047702457395e-01+6.605472258874060809e-02j)
 (6.300000000000000000e+04+0.000000000000000000e+00j)	 (-2.384376760576577270e-01+4.405726395123758105e-02j)
 (6.301000000000000000e+04+0.000000000000000000e+00j)	 (-2.415029173827327180e-01+2.167744369635342394e-02j)
 (6.302000000000000000e+04+0.000000000000000000e+00j)	 (-2.424722261617507091e-01-8.905103473344105382e-04j)
 (6.303000000000000000e+04+0.000000000000000000e+00j)	 (-2.413371897892305218e-01-2.345073755951836494e-02j)
 (6.304000000000000000e+04+0.000000000000000000e+00j)	 (-2.381076586525480987e-01-4.580744434461383324e-02j)
 (6.305000000000000000e+04+0.000000000000000000e+00j)	 (-2.328116606474170402e-01-6.776660336707321375e-02j)
 (6.306000000000000000e+04+0.000000000000000000e+00j)	 (-2.254951579360710834e-01-8.913763745825849238e-02j)
 (6.307000000000000000e+04+0.000000000000000000e+00j)	 (-2.162216480591703238e-01-1.097350735807170186e-01j)
 (6.308000000000000000e+04+0.000000000000000000e+00j)	 (-2.050716128630235280e-01-1.293801524959800886e-01j)
 (6.309000000000000000e+04+0.000000000000000000e+00j)	 (-1.921418200249614683e-01-1.479023801652839254e-01j)
 (6.310000000000000000e+04+0.000000000000000000e+00j)	 (-1.775444832384851235e-01-1.651410074196484334e-01j)
 (6.311000000000000000e+04+0.000000000000000000e+00j)	 (-1.614062883465625098e-01-1.809464250575841537e-01j)
 (6.312000000000000000e+04+0.000000000000000000e+00j)	 (-1.438672938752685038e-01-1.951814622623713191e-01j)
 (6.313000000000000000e+04+0.000000000000000000e+00j)	 (-1.250797155093227309e-01-2.077225770707513408e-01j)
 (6.314000000000000000e+04+0.000000000000000000e+00j)	 (-1.052066050590211577e-01-2.184609285609207252e-01j)
 (6.315000000000000000e+04+0.000000000000000000e+00j)	 (-8.442043538274332515e-02-2.273033214549890491e-01j)
 (6.316000000000000000e+04+0.000000000000000000e+00j)	 (-6.290160354717326541e-02-2.341730149372766023e-01j)
 (6.317000000000000000e+04+0.000000000000000000e+00j)	 (-4.083686521452607743e-02-2.390103886696315350e-01j)
 (6.318000000000000000e+04+0.000000000000000000e+00j)	 (-1.841771384539198086e-02-2.417734602230053320e-01j)
 (6.319000000000000000e+04+0.000000000000000000e+00j)	 (4.161281217087827063e-03-2.424382494349162365e-01j)
 (6.320000000000000000e+04+0.000000000000000000e+00j)	 (2.670416335813105210e-02-2.409989865304733858e-01j)
 (6.321000000000000000e+04+0.000000000000000000e+00j)	 (4.901528934250775488e-02-2.374681622007088766e-01j)
 (6.322000000000000000e+04+0.000000000000000000e+00j)	 (7.090102724641506038e-02-2.318764192035365490e-01j)
 (6.323000000000000000e+04+0.000000000000000000e+00j)	 (9.217143693416755823e-02-2.242722864280856654e-01j)
 (6.324000000000000000e+04+0.000000000000000000e+00j)	 (1.126419184954311897e-01-2.147217577303214275e-01j)
 (6.325000000000000000e+04+0.000000000000000000e+00j)	 (1.321348143366628258e-01-2.033077191950314611e-01j)
 (6.326000000000000000e+04+0.000000000000000000e+00j)	 (1.504809510225574021e-01-1.901292297947818344e-01j)
 (6.327000000000000000e+04+0.000000000000000000e+00j)	 (1.675211074861616689e-01-1.753006616888839186e-01j)
 (6.328000000000000000e+04+0.000000000000000000e+00j)	 (1.831073968658799567e-01-1.589507076231258531e-01j)
 (6.329000000000000000e+04+0.000000000000000000e+00j)	 (1.971045499763185993e-01-1.412212640449911627e-01j)
 (6.330000000000000000e+04+0.000000000000000000e+00j)	 (2.093910892742093244e-01-1.222661996274252844e-01j)
 (6.331000000000000000e+04+0.000000000000000000e+00j)	 (2.198603831309967338e-01-1.022500198885358674e-01j)
 (6.332000000000000000e+04+0.000000000000000000e+00j)	 (2.284215712620669969e-01-8.134643949691178211e-02j)
 (6.333000000000000000e+04+0.000000000000000000e+00j)	 (2.350003532812652285e-01-5.973687465275256958e-02j)
 (6.334000000000000000e+04+0.000000000000000000e+00j)	 (2.395396335368638885e-01-3.760886862915668177e-02j)
 (6.335000000000000000e+04+0.000000000000000000e+00j)	 (2.420000166325762536e-01-1.515446413817995303e-02j)
 (6.336000000000000000e+04+0.000000000000000000e+00j)	 (2.423601493332763201e-01+7.431463353686171627e-03j)
 (6.337000000000000000e+04+0.000000000000000000e+00j)	 (2.406169058877715983e-01+2.995289689434463276e-02j)
 (6.338000000000000000e+04+0.000000000000000000e+00j)	 (2.367854151604751045e-01+5.221437922251390140e-02j)
 (6.339000000000000000e+04+0.000000000000000000e+00j)	 (2.308989293362694317e-01+7.402270908727140442e-02j)
 (6.340000000000000000e+04+0.000000000000000000e+00j)	 (2.230085353381611180e-01+9.518861798831876331e-02j)
 (6.341000000000000000e+04+0.000000000000000000e+00j)	 (2.131827114619599950e-01+1.155284127860694426e-01j)
 (6.342000000000000000e+04+0.000000000000000000e+00j)	 (2.015067330761223241e-01+1.348655699245518702e-01j)
 (6.343000000000000000e+04+0.000000000000000000e+00j)	 (1.880819325440337697e-01+1.530322674324980925e-01j)
 (6.344000000000000000e+04+0.000000000000000000e+00j)	 (1.730248197920452036e-01+1.698708414057718830e-01j)
 (6.345000000000000000e+04+0.000000000000000000e+00j)	 (1.564660711553642891e-01+1.852351543312550919e-01j)
 (6.346000000000000000e+04+0.000000000000000000e+00j)	 (1.385493952771572057e-01+1.989918633768688883e-01j)
 (6.347000000000000000e+04+0.000000000000000000e+00j)	 (1.194302859036065895e-01+2.110215776402793730e-01j)
 (6.348000000000000000e+04+0.000000000000000000e+00j)	 (9.927467239900621132e-02+2.212198943129328188e-01j)
 (6.349000000000000000e+04+0.000000000000000000e+00j)	 (7.825747969244631341e-02+2.294983047669138798e-01j)
 (6.350000000000000000e+04+0.000000000000000000e+00j)	 (5.656111015421363963e-02+2.357849627006985971e-01j)
 (6.351000000000000000e+04+0.000000000000000000e+00j)	 (3.437386057703252507e-02+2.400253076773861405e-01j)
 (6.352000000000000000e+04+0.000000000000000000e+00j)	 (1.188828800069505719e-02+2.421825386437927996e-01j)
 (6.353000000000000000e+04+0.000000000000000000e+00j)	 (-1.070046143709829992e-02+2.422379333207735630e-01j)
 (6.354000000000000000e+04+0.000000000000000000e+00j)	 (-3.319634612065387735e-02+2.401910106928881461e-01j)
 (6.355000000000000000e+04+0.000000000000000000e+00j)	 (-5.540413034808734649e-02+2.360595351871063452e-01j)
 (6.356000000000000000e+04+0.000000000000000000e+00j)	 (-7.713107872934550635e-02+2.298793625042829247e-01j)
 (6.357000000000000000e+04+0.000000000000000000e+00j)	 (-9.818862888537463474e-02+2.217041284412310798e-01j)
 (6.358000000000000000e+04+0.000000000000000000e+00j)	 (-1.183940279308636073e-01+2.116047834041789866e-01j)
 (6.359000000000000000e+04+0.000000000000000000e+00j)	 (-1.375719185388560029e-01+1.996689766531351273e-01j)
 (6.360000000000000000e+04+0.000000000000000000e+00j)	 (-1.555558608215381333e-01+1.860002956212448988e-01j)
 (6.361000000000000000e+04+0.000000000000000000e+00j)	 (-1.721897768192631462e-01+1.707173669109305625e-01j)
 (6.362000000000000000e+04+0.000000000000000000e+00j)	 (-1.873293050618631828e-01+1.539528267686477159e-01j)
 (6.363000000000000000e+04+0.000000000000000000e+00j)	 (-2.008430534457949224e-01+1.358521699736025268e-01j)
 (6.364000000000000000e+04+0.000000000000000000e+00j)	 (-2.126137395541363995e-01+1.165724871302070975e-01j)
 (6.365000000000000000e+04+0.000000000000000000e+00j)	 (-2.225392085225603445e-01+9.628110132325291837e-02j)
 (6.366000000000000000e+04+0.000000000000000000e+00j)	 (-2.305333196176488075e-01+7.515411596767644642e-02j)
 (6.367000000000000000e+04+0.000000000000000000e+00j)	 (-2.365266938330823354e-01+5.337488645568645718e-02j)
 (6.368000000000000000e+04+0.000000000000000000e+00j)	 (-2.404673160153773803e-01+3.113242886568794859e-02j)
 (6.369000000000000000e+04+0.000000000000000000e+00j)	 (-2.423209862935941095e-01+8.619779542825266663e-03j)
 (6.370000000000000000e+04+0.000000000000000000e+00j)	 (-2.420716168949444691e-01-1.396768021130306327e-02j)
 (6.371000000000000000e+04+0.000000000000000000e+00j)	 (-2.397213717704438363e-01-3.643391980100051802e-02j)
 (6.372000000000000000e+04+0.000000000000000000e+00j)	 (-2.352906478186554962e-01-5.858396063427120937e-02j)
 (6.373000000000000000e+04+0.000000000000000000e+00j)	 (-2.288178978704659139e-01-8.022556829099471154e-02j)
 (6.374000000000000000e+04+0.000000000000000000e+00j)	 (-2.203592969711253013e-01-1.011709208755920270e-01j)
 (6.375000000000000000e+04+0.000000000000000000e+00j)	 (-2.099882548557842898e-01-1.212382390749640326e-01j)
 (6.376000000000000000e+04+0.000000000000000000e+00j)	 (-1.977947788494590076e-01-1.402533637750692230e-01j)
 (6.377000000000000000e+04+0.000000000000000000e+00j)	 (-1.838846927206164716e-01-1.580512675441906045e-01j)
 (6.378000000000000000e+04+0.000000000000000000e+00j)	 (-1.683787182680298589e-01-1.744774868647789579e-01j)
 (6.379000000000000000e+04+0.000000000000000000e+00j)	 (-1.514114276109350676e-01-1.893894626847156537e-01j)
 (6.380000000000000000e+04+0.000000000000000000e+00j)	 (-1.331300752756038597e-01-2.026577776529982777e-01j)
 (6.381000000000000000e+04+0.000000000000000000e+00j)	 (-1.136933202146437477e-01-2.141672793021008603e-01j)
 (6.382000000000000000e+04+0.000000000000000000e+00j)	 (-9.326984884929696851e-02-2.238180794298723630e-01j)
 (6.383000000000000000e+04+0.000000000000000000e+00j)	 (-7.203691108605705939e-02-2.315264210067199124e-01j)
 (6.384000000000000000e+04+0.000000000000000000e+00j)	 (-5.017878201225264151e-02-2.372254050849582352e-01j)
 (6.385000000000000000e+04+0.000000000000000000e+00j)	 (-2.788516262182961017e-02-2.408655714012783167e-01j)
 (6.386000000000000000e+04+0.000000000000000000e+00j)	 (-5.349533450140644443e-03-2.424153276336518670e-01j)
 (6.387000000000000000e+04+0.000000000000000000e+00j)	 (1.723252459280032178e-02-2.418612235869538885e-01j)
 (6.388000000000000000e+04+0.000000000000000000e+00j)	 (3.966502761868104937e-02-2.392080679278700550e-01j)
 (6.389000000000000000e+04+0.000000000000000000e+00j)	 (6.175328965457844294e-02-2.344788864558352004e-01j)
 (6.390000000000000000e+04+0.000000000000000000e+00j)	 (8.330561227335755992e-02-2.277147222720732889e-01j)
 (6.391000000000000000e+04+0.000000000000000000e+00j)	 (1.041349482959243872e-01-2.189742795810676879e-01j)
 (6.392000000000000000e+04+0.000000000000000000e+00j)	 (1.240605251271867798e-01-2.083334142156877400e-01j)
 (6.393000000000000000e+04+0.000000000000000000e+00j)	 (1.429094136368665169e-01-1.958844753075703327e-01j)
 (6.394000000000000000e+04+0.000000000000000000e+00j)	 (1.605180289693944884e-01-1.817355038161021508e-01j)
 (6.395000000000000000e+04+0.000000000000000000e+00j)	 (1.767335502574652883e-01-1.660092948718860373e-01j)
 (6.396000000000000000e+04+0.000000000000000000e+00j)	 (1.914152469182268390e-01-1.488423320720964893e-01j)
 (6.397000000000000000e+04+0.000000000000000000e+00j)	 (2.044357000211592945e-01-1.303836029769157856e-01j)
 (6.398000000000000000e+04+0.000000000000000000e+00j)	 (2.156819081278993078e-01-1.107933060868278724e-01j)
 (6.399000000000000000e+04+0.000000000000000000e+00j)	 (2.250562680065483490e-01-9.024146052266515672e-02j)
 (6.400000000000000000e+04+0.000000000000000000e+00j)	 (2.324774217091283290e-01-6.890643047447267411e-02j)
 (6.401000000000000000e+04+0.000000000000000000e+00j)	 (2.378809626604415639e-01-4.697337722537373028e-02j)
 (6.402000000000000000e+04+0.000000000000000000e+00j)	 (2.412199946304854070e-01-2.463265218450762586e-02j)
 (6.403000000000000000e+04+0.000000000000000000e+00j)	 (2.424655387390284855e-01-2.078144876061917973e-03j)
 (6.404000000000000000e+04+0.000000000000000000e+00j)	 (2.416067849601626905e-01+2.049439977911207342e-02j)
 (6.405000000000000000e+04+0.000000000000000000e+00j)	 (2.386511859439104377e-01+4.288908028411003021e-02j)
 (6.406000000000000000e+04+0.000000000000000000e+00j)	 (2.336243923406148282e-01+6.491153874689674363e-02j)
 (6.407000000000000000e+04+0.000000000000000000e+00j)	 (2.265700301894663093e-01+8.637064766409706384e-02j)
 (6.408000000000000000e+04+0.000000000000000000e+00j)	 (2.175493223028705514e-01+1.070801686704552363e-01j)
 (6.409000000000000000e+04+0.000000000000000000e+00j)	 (2.066405569328530478e-01+1.268603688563613996e-01j)
 (6.410000000000000000e+04+0.000000000000000000e+00j)	 (1.939384083303395956e-01+1.455395806272191672e-01j)
 (6.411000000000000000e+04+0.000000000000000000e+00j)	 (1.795531150944689458e-01+1.629556915657922045e-01j)
 (6.412000000000000000e+04+0.000000000000000000e+00j)	 (1.636095234422723921e-01+1.789575513683813179e-01j)
 (6.413000000000000000e+04+0.000000000000000000e+00j)	 (1.462460037023290138e-01+1.934062836436138688e-01j)
 (6.414000000000000000e+04+0.000000000000000000e+00j)	 (1.276132494355943225e-01+2.061764911894322649e-01j)
 (6.415000000000000000e+04+0.000000000000000000e+00j)	 (1.078729696056142801e-01+2.171573442877888505e-01j)
 (6.416000000000000000e+04+0.000000000000000000e+00j)	 (8.719648514829032859e-02+2.262535425720559046e-01j)
 (6.417000000000000000e+04+0.000000000000000000e+00j)	 (6.576324212142974079e-02+2.333861421191534002e-01j)
 (6.418000000000000000e+04+0.000000000000000000e+00j)	 (4.375925433786384544e-02+2.384932405883658790e-01j)
 (6.419000000000000000e+04+0.000000000000000000e+00j)	 (2.137548899809853242e-02+2.415305144605976728e-01j)
 (6.420000000000000000e+04+0.000000000000000000e+00j)	 (-1.193790666574015514e-03+2.424716037153964998e-01j)
 (6.421000000000000000e+04+0.000000000000000000e+00j)	 (-2.375271135695244604e-02+2.413083406072579762e-01j)
 (6.422000000000000000e+04+0.000000000000000000e+00j)	 (-4.610548964274435030e-02+2.380508205556146895e-01j)
 (6.423000000000000000e+04+0.000000000000000000e+00j)	 (-6.805813111973757490e-02+2.327273145332345028e-01j)
 (6.424000000000000000e+04+0.000000000000000000e+00j)	 (-8.942011404099806104e-02+2.253840237133532265e-01j)
 (6.425000000000000000e+04+0.000000000000000000e+00j)	 (-1.100060428102748455e-01+2.160846785047813301e-01j)
 (6.426000000000000000e+04+0.000000000000000000e+00j)	 (-1.296372569869448932e-01+2.049099854549700506e-01j)
 (6.427000000000000000e+04+0.000000000000000000e+00j)	 (-1.481433818389542301e-01+1.919569268209350144e-01j)
 (6.428000000000000000e+04+0.000000000000000000e+00j)	 (-1.653638069862004012e-01+1.773379188871225254e-01j)
 (6.429000000000000000e+04+0.000000000000000000e+00j)	 (-1.811490803020687768e-01+1.611798363346509944e-01j)
 (6.430000000000000000e+04+0.000000000000000000e+00j)	 (-1.953622049752576917e-01+1.436229111295308225e-01j)
 (6.431000000000000000e+04+0.000000000000000000e+00j)	 (-2.078798284756157577e-01+1.248195154854801481e-01j)
